Date,Bitcoin Price Percentage Change (%),Bitcoin Price (USD)
2019-01-25,-0.1905311616516734,3562.17
2019-01-26,-0.1712439327713138,3556.07
2019-01-27,-0.7044293278816273,3531.02
2019-01-28,-2.8623457244648898,3429.95
2019-01-29,-0.9484103266811397,3397.42
2019-01-30,1.1811904327401412,3437.55
2019-01-31,-0.7578071591685992,3411.5
2019-02-01,0.7621280961453907,3437.5
2019-02-02,0.8997818181818135,3468.43
2019-02-03,-1.5468093633142268,3414.78
2019-02-04,-0.1525720544222479,3409.57
2019-02-05,0.5522690544555451,3428.4
2019-02-06,-1.780422354451055,3367.36
2019-02-07,-0.24826570369666823,3359.0
2019-02-08,7.829413515927353,3621.99
2019-02-09,0.04803988967391508,3623.73
2019-02-10,0.6929324204617929,3648.84
2019-02-11,-1.6027011324146856,3590.36
2019-02-12,-0.06406042848071453,3588.06
2019-02-13,-0.31716303517778716,3576.68
2019-02-14,-0.42441593880357864,3561.5
2019-02-15,0.14291731012214365,3566.59
2019-02-16,0.44243941692203886,3582.37
2019-02-17,1.1922274918559512,3625.08
2019-02-18,6.673507894998182,3867.0
2019-02-19,0.5433152314455707,3888.01
2019-02-20,1.3112106193142394,3938.99
2019-02-21,-1.0479843817831411,3897.71
2019-02-22,1.1368213643395724,3942.02
2019-02-23,4.26126706612346,4110.0
2019-02-24,-9.143065693430662,3734.22
2019-02-25,2.264729983771716,3818.79
2019-02-26,-0.5056575512138647,3799.48
2019-02-27,0.011317338162059975,3799.91
2019-02-28,-0.20447852712301035,3792.14
2019-03-01,0.36997579203299985,3806.17
2019-03-02,0.09274414963072447,3809.7
2019-03-03,-0.5976848570753598,3786.93
2019-03-04,-2.276514221282148,3700.72
2019-03-05,3.887621868177013,3844.59
2019-03-06,0.18987720407116826,3851.89
2019-03-07,0.1339602117402187,3857.05
2019-03-08,-0.36115684266473835,3843.12
2019-03-09,1.9223963862694922,3917.0
2019-03-10,-0.41026295634414506,3900.93
2019-03-11,-1.3137892758906211,3849.68
2019-03-12,0.2680742295463562,3860.0
2019-03-13,-0.2326424870466326,3851.02
2019-03-14,0.07608373885359818,3853.95
2019-03-15,1.2675307152402175,3902.8
2019-03-16,2.2342933278671673,3990.0
2019-03-17,-0.5761904761904707,3967.01
2019-03-18,0.08797557858436912,3970.5
2019-03-19,0.7643873567560738,4000.85
2019-03-20,0.7748353474886587,4031.85
2019-03-21,-1.4655803167280452,3972.76
2019-03-22,0.2773890192208938,3983.78
2019-03-23,-0.00878562571227236,3983.43
2019-03-24,-0.3491965466946791,3969.52
2019-03-25,-1.5616497712569728,3907.53
2019-03-26,0.35623526882710094,3921.45
2019-03-27,2.6796210585370304,4026.53
2019-03-28,-0.3814699008824007,4011.17
2019-03-29,1.9904416915762768,4091.01
2019-03-30,0.0765092238835802,4094.14
2019-03-31,0.020761380900504355,4094.99
2019-04-01,1.0258877311055759,4137.0
2019-04-02,18.489968576263,4901.93
2019-04-03,1.510425485472048,4975.97
2019-04-04,-1.3963106690755867,4906.49
2019-04-05,2.734541393134401,5040.66
2019-04-06,0.1698190316347542,5049.22
2019-04-07,2.8830195554956943,5194.79
2019-04-08,1.7469426098071335,5285.54
2019-04-09,-1.860358638852415,5187.21
2019-04-10,2.532575315053755,5318.58
2019-04-11,-5.213421627577281,5041.3
2019-04-12,0.7317556979350448,5078.19
2019-04-13,-0.2357139059389142,5066.22
2019-04-14,1.9353679863882773,5164.27
2019-04-15,-2.600173887112809,5029.99
2019-04-16,3.43758138684172,5202.9
2019-04-17,0.4632032135924266,5227.0
2019-04-18,1.0233403481920753,5280.49
2019-04-19,0.18691447195241145,5290.36
2019-04-20,0.558185076251912,5319.89
2019-04-21,-0.41824173056209807,5297.64
2019-04-22,1.6981146321758374,5387.6
2019-04-23,2.694149528547027,5532.75
2019-04-24,-1.6420405765668131,5441.9
2019-04-25,-5.643065840974646,5134.81
2019-04-26,0.48103045682313106,5159.51
2019-04-27,0.21494289186376508,5170.6
2019-04-28,-0.30170579816656407,5155.0
2019-04-29,-0.1309408341416101,5148.25
2019-04-30,2.3782838828728132,5270.69
2019-05-01,0.9573699079247697,5321.15
2019-05-02,1.2940811666651115,5390.01
2019-05-03,4.9608442284893615,5657.4
2019-05-04,1.9904903312475801,5770.01
2019-05-05,-0.9384732435472476,5715.86
2019-05-06,-0.4891652349777643,5687.9
2019-05-07,1.0645405158318568,5748.45
2019-05-08,3.4785029007819506,5948.41
2019-05-09,3.440919506220995,6153.09
2019-05-10,3.088692023032333,6343.14
2019-05-11,13.822964651576338,7219.95
2019-05-12,-3.3267543404040136,6979.76
2019-05-13,12.108869072862106,7824.93
2019-05-14,2.121296931729738,7990.92
2019-05-15,2.658016849123751,8203.32
2019-05-16,-3.954008864703555,7878.96
2019-05-17,-6.539822514646608,7363.69
2019-05-18,-1.3755331905607102,7262.4
2019-05-19,12.910332672394805,8200.0
2019-05-20,-2.444634146341464,7999.54
2019-05-21,-0.598034386977253,7951.7
2019-05-22,-4.089943031049968,7626.48
2019-05-23,3.3501694097407984,7881.98
2019-05-24,1.4323812037077048,7994.88
2019-05-25,0.9072056115914153,8067.41
2019-05-26,8.585407212475884,8760.03
2019-05-27,0.2650675853849741,8783.25
2019-05-28,-1.1015284774997864,8686.5
2019-05-29,-0.29931502906809415,8660.5
2019-05-30,-4.467755903238847,8273.57
2019-05-31,3.343296787239373,8550.18
2019-06-01,0.09157701943116901,8558.01
2019-06-02,2.140217176656721,8741.17
2019-06-03,-8.30735473626528,8015.01
2019-06-04,-4.076726042762267,7688.26
2019-06-05,1.0229882964415828,7766.91
2019-06-06,0.5824710212941798,7812.15
2019-06-07,2.304359235293747,7992.17
2019-06-08,-0.6697805477110691,7938.64
2019-06-09,-3.9654147309866694,7623.84
2019-06-10,5.539072173602803,8046.13
2019-06-11,-1.5899569109621678,7918.2
2019-06-12,3.167512818569882,8169.01
2019-06-13,1.064878118645953,8256.0
2019-06-14,5.304990310077514,8693.98
2019-06-15,1.9248951573387605,8861.33
2019-06-16,1.5304700310224402,8996.95
2019-06-17,3.884872095543474,9346.47
2019-06-18,-2.744137626290991,9089.99
2019-06-19,2.1342157692142676,9283.99
2019-06-20,2.785548024071553,9542.6
2019-06-21,6.6363464883784165,10175.88
2019-06-22,4.740818484494708,10658.3
2019-06-23,1.409511835846255,10808.53
2019-06-24,2.141826871924304,11040.03
2019-06-25,6.313026323298026,11736.99
2019-06-26,9.930399531736848,12902.52
2019-06-27,-13.75793255891098,11127.4
2019-06-28,10.697287776120207,12317.73
2019-06-29,-3.279825097643803,11913.73
2019-06-30,-9.526739316737913,10778.74
2019-07-01,-1.9308379272530831,10570.62
2019-07-02,2.9741869445689977,10885.01
2019-07-03,10.45106986580628,12022.61
2019-07-04,-7.416526028873928,11130.95
2019-07-05,-0.8295787870756777,11038.61
2019-07-06,1.3515288609707081,11187.8
2019-07-07,2.6019414004540695,11478.9
2019-07-08,7.138401763235152,12298.31
2019-07-09,2.1234624920009306,12559.46
2019-07-10,-3.7925993633484243,12083.13
2019-07-11,-6.282974692815508,11323.95
2019-07-12,4.309803557945761,11811.99
2019-07-13,-3.4193222310550504,11408.1
2019-07-14,-10.674345421235786,10190.36
2019-07-15,6.527737979816208,10855.56
2019-07-16,-13.076801196806057,9436.0
2019-07-17,2.8884061042814673,9708.55
2019-07-18,9.74089848638572,10654.25
2019-07-19,-0.9968791796700766,10548.04
2019-07-20,1.9613122437912558,10754.92
2019-07-21,-1.1285997478363317,10633.54
2019-07-22,-3.0930433327001303,10304.64
2019-07-23,-4.575123439537906,9833.19
2019-07-24,-0.8334019784017264,9751.24
2019-07-25,1.327318371817331,9880.67
2019-07-26,-0.3917750516918483,9841.96
2019-07-27,-3.7903019317290365,9468.92
2019-07-28,0.853106795706381,9549.7
2019-07-29,-0.48566970690179817,9503.32
2019-07-30,0.8068759128388846,9580.0
2019-07-31,5.417536534446763,10099.0
2019-08-01,3.1512030894147913,10417.24
2019-08-02,1.1119068006496915,10533.07
2019-08-03,2.7312075206943494,10820.75
2019-08-04,1.636393041147792,10997.82
2019-08-05,7.067946192972786,11775.14
2019-08-06,-2.8454863381666757,11440.08
2019-08-07,5.02033202565017,12014.41
2019-08-08,0.028965217601193596,12017.89
2019-08-09,-1.0724844377839988,11889.0
2019-08-10,-5.090251492976703,11283.82
2019-08-11,2.1989893493515584,11531.95
2019-08-12,-1.2536474750584379,11387.38
2019-08-13,-4.670082143565941,10855.58
2019-08-14,-6.91110009782987,10105.34
2019-08-15,1.7378930347717048,10280.96
2019-08-16,0.8546867218625578,10368.83
2019-08-17,-1.4510798228922561,10218.37
2019-08-18,0.8873235163729642,10309.04
2019-08-19,6.078451533799453,10935.67
2019-08-20,-1.5058976724791466,10770.99
2019-08-21,-5.8791253171713995,10137.75
2019-08-22,-0.4819609873985903,10088.89
2019-08-23,3.232466604353906,10415.01
2019-08-24,-2.4868915152265836,10156.0
2019-08-25,-0.07384797164237888,10148.5
2019-08-26,2.219539833472927,10373.75
2019-08-27,-1.9625497047837104,10170.16
2019-08-28,-4.520872827959448,9710.38
2019-08-29,-1.9090910963319583,9525.0
2019-08-30,0.5837270341207388,9580.6
2019-08-31,0.139344091184272,9593.95
2019-09-01,1.831258240870535,9769.64
2019-09-02,6.503924402536837,10405.05
2019-09-03,2.147130479911196,10628.46
2019-09-04,-0.402598306810197,10585.67
2019-09-05,-0.10769275822880968,10574.27
2019-09-06,-2.415958737577167,10318.8
2019-09-07,1.6093925650269558,10484.87
2019-09-08,-0.8555184756701868,10395.17
2019-09-09,-0.8192266215944507,10310.01
2019-09-10,-2.1338485607676425,10090.01
2019-09-11,0.7877098238752942,10169.49
2019-09-12,2.6323837281909,10437.19
2019-09-13,-0.5296444732729849,10381.91
2019-09-14,-0.2091137372602838,10360.2
2019-09-15,-0.5168819134765843,10306.65
2019-09-16,-0.36752970169744004,10268.77
2019-09-17,-0.8144110735755208,10185.14
2019-09-18,-0.29336857421693957,10155.26
2019-09-19,1.4739159804869622,10304.94
2019-09-20,-1.3246074212950294,10168.44
2019-09-21,-1.8296808556671533,9982.39
2019-09-22,0.5270280964779034,10035.0
2019-09-23,-3.4988540109616397,9683.89
2019-09-24,-11.642635345919865,8556.43
2019-09-25,-1.2839466927211531,8446.57
2019-09-26,-4.541133264745331,8063.0
2019-09-27,1.624457397990817,8193.98
2019-09-28,0.41786775169087287,8228.22
2019-09-29,-2.0072385035888556,8063.06
2019-09-30,3.002334101445345,8305.14
2019-10-01,0.22022506544141185,8323.43
2019-10-02,0.8718761376019226,8396.0
2019-10-03,-1.8431395902810863,8241.25
2019-10-04,-0.9894130138025173,8159.71
2019-10-05,-0.082355868039431,8152.99
2019-10-06,-3.560902196617434,7862.67
2019-10-07,4.605941747523419,8224.82
2019-10-08,-0.4631104388910657,8186.73
2019-10-09,5.04804726673532,8600.0
2019-10-10,-0.12779069767441606,8589.01
2019-10-11,-3.7882130769436846,8263.64
2019-10-12,0.48961474604412764,8304.1
2019-10-13,-0.2900976626004039,8280.01
2019-10-14,1.002293475490969,8363.0
2019-10-15,-2.4689704651440816,8156.52
2019-10-16,-2.0047765468606764,7993.0
2019-10-17,1.050919554610284,8077.0
2019-10-18,-1.5208617060789915,7954.16
2019-10-19,0.13967533969646806,7965.27
2019-10-20,3.3918498682405,8235.44
2019-10-21,-0.25329551305091874,8214.58
2019-10-22,-2.5143099221140943,8008.04
2019-10-23,-6.676040579217885,7473.42
2019-10-24,-0.45668515886970235,7439.29
2019-10-25,17.011838495340285,8704.85
2019-10-26,6.621825763798343,9281.27
2019-10-27,3.117138064079587,9570.58
2019-10-28,-3.6426214503196337,9221.96
2019-10-29,2.269691041817589,9431.27
2019-10-30,-2.70907311528564,9175.77
2019-10-31,-0.3162677355687908,9146.75
2019-11-01,1.3256074562002897,9268.0
2019-11-02,0.561070349589987,9320.0
2019-11-03,-1.1265021459227444,9215.01
2019-11-04,2.1594116555489333,9414.0
2019-11-05,-1.0517314637773552,9314.99
2019-11-06,0.3018790143628796,9343.11
2019-11-07,-1.5669300693238273,9196.71
2019-11-08,-4.762790171702693,8758.69
2019-11-09,0.45314995735662167,8798.38
2019-11-10,2.710044349073358,9036.82
2019-11-11,-3.4991291184288182,8720.61
2019-11-12,1.1815687205367404,8823.65
2019-11-13,-0.6577776770384032,8765.61
2019-11-14,-1.5469545188526568,8630.01
2019-11-15,-1.9699861297959123,8460.0
2019-11-16,0.3309692671394799,8488.0
2019-11-17,0.14149387370405536,8500.01
2019-11-18,-3.9915247158532834,8160.73
2019-11-19,-0.4579247199699033,8123.36
2019-11-20,-0.4973311536113091,8082.96
2019-11-21,-5.742945653572452,7618.76
2019-11-22,-4.230478450561514,7296.45
2019-11-23,0.5820638803801884,7338.92
2019-11-24,-5.895554114229343,6906.25
2019-11-25,3.167420814479638,7125.0
2019-11-26,0.42105263157894735,7155.0
2019-11-27,5.372466806429065,7539.4
2019-11-28,-1.6758628007533682,7413.05
2019-11-29,4.562764314283592,7751.29
2019-11-30,-2.574926238084243,7551.7
2019-12-01,-1.8255492140842415,7413.84
2019-12-02,-1.3319683187120304,7315.09
2019-12-03,-0.2609673975303126,7296.0
2019-12-04,-1.5135690789473724,7185.57
2019-12-05,2.8276114490569335,7388.75
2019-12-06,2.3279986465911042,7560.76
2019-12-07,-0.7745253122702004,7502.2
2019-12-08,0.23726373597078432,7520.0
2019-12-09,-2.490824468085112,7332.69
2019-12-10,-1.5955945226103927,7215.69
2019-12-11,0.8243147917939999,7275.17
2019-12-12,-1.1131011371555644,7194.19
2019-12-13,0.7653398089291554,7249.25
2019-12-14,-2.6168224299065392,7059.55
2019-12-15,0.7287999943339138,7111.0
2019-12-16,-3.2901139080298134,6877.04
2019-12-17,-3.757721345229926,6618.62
2019-12-18,10.43268838519208,7309.12
2019-12-19,-2.1224169257037797,7153.99
2019-12-20,0.501538302401878,7189.87
2019-12-21,-0.6517503098108821,7143.01
2019-12-22,5.697738068405333,7550.0
2019-12-23,-3.0704635761589367,7318.18
2019-12-24,-0.7967828066541189,7259.87
2019-12-25,-0.8968480151848405,7194.76
2019-12-26,0.003335761026077058,7195.0
2019-12-27,0.7275886031966694,7247.35
2019-12-28,0.7775255783148247,7303.7
2019-12-29,1.0245492010898576,7378.53
2019-12-30,-2.5415631568889703,7191.0
2019-12-31,-0.4587679043248475,7158.01
2020-01-01,0.2278566249558116,7174.32
2020-01-02,-3.196261109066776,6945.01
2020-01-03,5.6231740487054696,7335.54
2020-01-04,0.24483541770612713,7353.5
2020-01-05,-0.06541102876181955,7348.69
2020-01-06,5.780486045812246,7773.48
2020-01-07,5.100289702938713,8169.95
2020-01-08,-1.6508056964852893,8035.08
2020-01-09,-2.7541729516072047,7813.78
2020-01-10,4.736631950221283,8183.89
2020-01-11,-2.211662180210144,8002.89
2020-01-12,2.3712683792979727,8192.66
2020-01-13,-1.013590213679073,8109.62
2020-01-14,7.985084381265711,8757.18
2020-01-15,0.8527859425066092,8831.86
2020-01-16,-1.1848013895147935,8727.22
2020-01-17,1.702604036566056,8875.81
2020-01-18,0.28380508370504226,8901.0
2020-01-19,-2.1412200876306047,8710.41
2020-01-20,-0.8810147857563511,8633.67
2020-01-21,1.1157479959275711,8730.0
2020-01-22,-0.7445589919816723,8665.0
2020-01-23,-3.212579342181198,8386.63
2020-01-24,0.4570369743269935,8424.96
2020-01-25,-1.4352590398055096,8304.04
2020-01-26,3.9604818859253954,8632.92
2020-01-27,3.131269605185728,8903.24
2020-01-28,5.777671948638918,9417.64
2020-01-29,-1.5676963655438032,9270.0
2020-01-30,2.4121898597626816,9493.61
2020-01-31,-1.5834861554245425,9343.28
2020-02-01,0.3401375105958382,9375.06
2020-02-02,-0.6506625024266511,9314.06
2020-02-03,-0.3410972229081477,9282.29
2020-02-04,-1.3328607488023014,9158.57
2020-02-05,5.075792399905234,9623.44
2020-02-06,1.4809673048306906,9765.96
2020-02-07,0.39955109379928283,9804.98
2020-02-08,1.0826131210874437,9911.13
2020-02-09,2.6604433601415813,10174.81
2020-02-10,-3.148068612583424,9854.5
2020-02-11,4.3177228677254025,10279.99
2020-02-12,0.6227632517152297,10344.01
2020-02-13,-1.0096664639728743,10239.57
2020-02-14,1.3714443086965593,10380.0
2020-02-15,-4.611368015414257,9901.34
2020-02-16,0.1383651101770137,9915.04
2020-02-17,-2.0483023769949504,9711.95
2020-02-18,4.937834317516044,10191.51
2020-02-19,-5.886958851043656,9591.54
2020-02-20,0.1929825658861705,9610.05
2020-02-21,0.904886030769881,9697.01
2020-02-22,-0.296483142741938,9668.26
2020-02-23,3.0605300229824146,9964.16
2020-02-24,-2.971449675637484,9668.08
2020-02-25,-3.7967207553102553,9301.01
2020-02-26,-5.6445482802405325,8776.01
2020-02-27,0.4637642846806112,8816.71
2020-02-28,-1.17447437876486,8713.16
2020-02-29,-1.8486978317854823,8552.08
2020-03-01,-0.7223973583034847,8490.3
2020-03-02,5.102528768123637,8923.52
2020-03-03,-1.7240954242272146,8769.67
2020-03-04,-0.05325171870777433,8765.0
2020-03-05,3.292184826012544,9053.56
2020-03-06,1.208585352060406,9162.98
2020-03-07,-3.0263080351588596,8885.68
2020-03-08,-9.202222002142776,8068.0
2020-03-09,-1.524169558750623,7945.03
2020-03-10,-0.730267852984816,7887.01
2020-03-11,0.8876621178368003,7957.02
2020-03-12,-37.41375540089129,4980.0
2020-03-13,12.30461847389559,5592.77
2020-03-14,-7.333575312412284,5182.62
2020-03-15,2.7881650593715146,5327.12
2020-03-16,-4.747781165057293,5074.2
2020-03-17,5.667297307950034,5361.77
2020-03-18,1.2111672078436708,5426.71
2020-03-19,14.618065089160831,6219.99
2020-03-20,-0.07379433085905517,6215.4
2020-03-21,-0.7510377449560669,6168.72
2020-03-22,-6.111964880882916,5791.69
2020-03-23,13.66941255488468,6583.38
2020-03-24,2.4125904930294153,6742.21
2020-03-25,0.15751511744665161,6752.83
2020-03-26,0.2868427015044047,6772.2
2020-03-27,-6.67050589173385,6320.46
2020-03-28,-0.8013657233808874,6269.81
2020-03-29,-5.937341003953871,5897.55
2020-03-30,8.541004315351291,6401.26
2020-03-31,0.5228658107934898,6434.73
2020-04-01,4.42380643787697,6719.39
2020-04-02,1.0484582677891865,6789.84
2020-04-03,-0.9109198449448053,6727.99
2020-04-04,2.506097660668351,6896.6
2020-04-05,-1.6943131398080267,6779.75
2020-04-06,7.969615398797887,7320.07
2020-04-07,-1.5777171529780425,7204.58
2020-04-08,1.9302998925683343,7343.65
2020-04-09,-0.6666984401489727,7294.69
2020-04-10,-5.5129141882657064,6892.54
2020-04-11,-0.01610436791080897,6891.43
2020-04-12,-0.44199825000036325,6860.97
2020-04-13,0.14618924146293813,6871.0
2020-04-14,-0.07684470964924676,6865.72
2020-04-15,-4.208735573253788,6576.76
2020-04-16,8.310018915088884,7123.29
2020-04-17,-0.9555977645161114,7055.22
2020-04-18,3.0659568376322706,7271.53
2020-04-19,-2.010856037175111,7125.31
2020-04-20,-4.1084528252104215,6832.57
2020-04-21,0.18192276112795466,6845.0
2020-04-22,4.368005843681516,7143.99
2020-04-23,4.690236128550021,7479.06
2020-04-24,0.4757282332271693,7514.64
2020-04-25,0.280119872675195,7535.69
2020-04-26,3.05346955620521,7765.79
2020-04-27,0.0928430977402175,7773.0
2020-04-28,0.017882413482572076,7774.39
2020-04-29,13.051956487904517,8789.1
2020-04-30,-1.5564733590470137,8652.3
2020-05-01,1.8677114755614157,8813.9
2020-05-02,2.020671893259515,8992.0
2020-05-03,-0.8270685053380873,8917.63
2020-05-04,-0.19444628225210428,8900.29
2020-05-05,1.5437699221036576,9037.69
2020-05-06,1.0461744096112975,9132.24
2020-05-07,9.584943015076254,10007.56
2020-05-08,-2.1716582263808553,9790.23
2020-05-09,-2.4036207525257294,9554.91
2020-05-10,-8.174017337682935,8773.89
2020-05-11,-2.4677765506519758,8557.37
2020-05-12,2.9421422703470643,8809.14
2020-05-13,5.979017247994705,9335.84
2020-05-14,5.134835215684921,9815.22
2020-05-15,-4.931524713658981,9331.18
2020-05-16,0.23662602157497686,9353.26
2020-05-17,3.710684830743502,9700.33
2020-05-18,0.33895754061974387,9733.21
2020-05-19,0.5208970113662474,9783.91
2020-05-20,-2.9246998388169927,9497.76
2020-05-21,-4.828928084095612,9039.12
2020-05-22,1.4836621264016712,9173.23
2020-05-23,-0.07859826909386473,9166.02
2020-05-24,-5.371797137688997,8673.64
2020-05-25,2.5220092141246355,8892.39
2020-05-26,-0.6254786396008157,8836.77
2020-05-27,4.110438542589652,9200.0
2020-05-28,4.279565217391297,9593.72
2020-05-29,-1.739158532873573,9426.87
2020-05-30,2.733993361529326,9684.6
2020-05-31,-2.569027115213856,9435.8
2020-06-01,8.230144767799233,10212.38
2020-06-02,-6.884095578112046,9509.35
2020-06-03,1.7174675451003454,9672.67
2020-06-04,1.311943858314195,9799.57
2020-06-05,-2.3533685661717705,9568.95
2020-06-06,1.007529561759648,9665.36
2020-06-07,1.020551743546018,9764.0
2020-06-08,0.71630479311758,9833.94
2020-06-09,-0.5627449425154123,9778.6
2020-06-10,1.233100852882825,9899.18
2020-06-11,-6.470030851040183,9258.7
2020-06-12,2.2472917364208764,9466.77
2020-06-13,0.10985795577583099,9477.17
2020-06-14,-1.703673142931919,9315.71
2020-06-15,1.304463105871699,9437.23
2020-06-16,1.0338838833004993,9534.8
2020-06-17,-0.7789361077316632,9460.53
2020-06-18,-0.9764780620113357,9368.15
2020-06-19,-0.8818176480948615,9285.54
2020-06-20,0.8213846475272155,9361.81
2020-06-21,-0.8772876185267506,9279.68
2020-06-22,4.539272905962269,9700.91
2020-06-23,-0.7954923816425477,9623.74
2020-06-24,-3.5291892756869934,9284.1
2020-06-25,-0.5521267543434497,9232.84
2020-06-26,-0.819032930279316,9157.22
2020-06-27,-1.703355385149637,9001.24
2020-06-28,1.3478143011407284,9122.56
2020-06-29,0.7507760979374187,9191.05
2020-06-30,-0.6699996191947594,9129.47
2020-07-01,1.2007268768066581,9239.09
2020-07-02,-1.6294894843539707,9088.54
2020-07-03,-0.42350036419492676,9050.05
2020-07-04,0.9742487610565697,9138.22
2020-07-05,-0.5438695938596237,9088.52
2020-07-06,2.675573140621356,9331.69
2020-07-07,-0.7300928342026044,9263.56
2020-07-08,1.861595326202893,9436.01
2020-07-09,-2.1781452118003335,9230.48
2020-07-10,0.7332229743198652,9298.16
2020-07-11,-0.6792741789773445,9235.0
2020-07-12,0.8529507309150021,9313.77
2020-07-13,-0.8979178141611939,9230.14
2020-07-14,0.3055208263363365,9258.34
2020-07-15,-0.6894324468533228,9194.51
2020-07-16,-0.6917171225002785,9130.91
2020-07-17,0.1833333150803127,9147.65
2020-07-18,0.29461118429324173,9174.6
2020-07-19,0.51348287663766,9221.71
2020-07-20,-0.6569280534738128,9161.13
2020-07-21,2.570861891491557,9396.65
2020-07-22,1.5926952690586522,9546.31
2020-07-23,0.6886430463707944,9612.05
2020-07-24,-0.6100675714337672,9553.41
2020-07-25,1.6288424761420328,9709.02
2020-07-26,2.4261974947007987,9944.58
2020-07-27,11.703460578526197,11108.44
2020-07-28,-1.4006467154704003,10952.85
2020-07-29,1.3470466590887216,11100.39
2020-07-30,0.3538614409043345,11139.67
2020-07-31,2.0924318224866636,11372.76
2020-08-01,3.807870736742879,11805.82
2020-08-02,-6.401842481081357,11050.03
2020-08-03,1.6779139966135825,11235.44
2020-08-04,-0.3328752590018694,11198.04
2020-08-05,4.818253908719734,11737.59
2020-08-06,0.24732504713489445,11766.62
2020-08-07,-1.4248781723213775,11598.96
2020-08-08,1.562036596384506,11780.14
2020-08-09,-0.7417568891371342,11692.76
2020-08-10,1.739794539527026,11896.19
2020-08-11,-4.280193910823551,11387.01
2020-08-12,1.5469381338911588,11563.16
2020-08-13,2.264346424333832,11824.99
2020-08-14,-0.33572967080732335,11785.29
2020-08-15,0.5853059194979466,11854.27
2020-08-16,0.5882268583388058,11924.0
2020-08-17,3.363804092586384,12325.1
2020-08-18,-2.7714176761243308,11983.52
2020-08-19,-1.8251732379134107,11764.8
2020-08-20,0.7772337821297474,11856.24
2020-08-21,-2.7826697165374528,11526.32
2020-08-22,1.2966844578321697,11675.78
2020-08-23,-0.22054201089777298,11650.03
2020-08-24,0.9640318522784876,11762.34
2020-08-25,-3.719327956852119,11324.86
2020-08-26,1.193392236195411,11460.01
2020-08-27,-1.0321107922244452,11341.73
2020-08-28,1.7481460059444236,11540.0
2020-08-29,-0.6190641247833666,11468.56
2020-08-30,2.235938949615299,11724.99
2020-08-31,-0.5037104509257534,11665.93
2020-09-01,2.107075903935644,11911.74
2020-09-02,-4.379041181221207,11390.12
2020-09-03,-10.222016976116151,10225.82
2020-09-05,-0.7124123053212394,10152.97
2020-09-06,1.0068974891091118,10255.2
2020-09-07,1.312992433107103,10389.85
2020-09-08,-2.566350813534375,10123.21
2020-09-09,1.104293993703587,10235.0
2020-09-10,1.0840254030288299,10345.95
2020-09-11,0.5223299938623235,10399.99
2020-09-12,0.42326963775927123,10444.01
2020-09-13,-1.0315003528338211,10336.28
2020-09-14,3.318892290069534,10679.33
2020-09-15,1.0344281897834353,10789.8
2020-09-16,1.5160614654581173,10953.38
2020-09-17,-0.05066929112291615,10947.83
2020-09-18,-0.051425716329164775,10942.2
2020-09-19,1.216665752773658,11075.33
2020-09-20,-1.4784209590143118,10911.59
2020-09-21,-4.451596880014734,10425.85
2020-09-22,0.989463688811942,10529.01
2020-09-23,-2.83882340314996,10230.11
2020-09-24,4.993983446903302,10741.0
2020-09-25,-0.4440927287962082,10693.3
2020-09-26,0.3453564381435132,10730.23
2020-09-27,0.5773408398515291,10792.18
2020-09-28,-1.0300977189038738,10681.01
2020-09-29,1.5437678646494986,10845.9
2020-09-30,-0.5777298333932624,10783.24
2020-10-01,-1.7119158991175227,10598.64
2020-10-02,-0.19549678071902948,10577.92
2020-10-03,-0.3092290355760012,10545.21
2020-10-04,1.1109309345190987,10662.36
2020-10-05,1.2908961993404782,10800.0
2020-10-06,-1.9060185185185219,10594.15
2020-10-07,0.7275713483384691,10671.23
2020-10-08,2.3941007737627205,10926.71
2020-10-09,1.2134485128643493,11059.3
2020-10-10,2.2086388831119534,11303.56
2020-10-11,0.5917604719221311,11370.45
2020-10-12,1.4456771719676809,11534.83
2020-10-13,-0.8710141371827703,11434.36
2020-10-14,-0.06550432206087425,11426.87
2020-10-15,0.7209323288004431,11509.25
2020-10-16,-1.5632643308643053,11329.33
2020-10-17,0.32332009042016785,11365.96
2020-10-18,1.3250090621469754,11516.56
2020-10-19,2.158022881832775,11765.09
2020-10-20,1.2940827481982713,11917.34
2020-10-21,7.7117041218929785,12836.37
2020-10-22,1.0957147542490566,12977.02
2020-10-23,-0.2619245404568983,12943.03
2020-10-24,1.3740213844826143,13120.87
2020-10-25,-0.5376930035889471,13050.32
2020-10-26,0.17340570959180326,13072.95
2020-10-27,4.7826236618360785,13698.18
2020-10-28,-3.0528143154784084,13280.0
2020-10-29,1.355421686746988,13460.0
2020-10-30,0.9135958395245123,13582.97
2020-10-31,1.193038046907275,13745.02
2020-11-01,0.2873768099282504,13784.52
2020-11-02,-1.5277282052621357,13573.93
2020-11-03,3.5115843385077117,14050.59
2020-11-04,0.7786861619334123,14160.0
2020-11-05,10.427966101694917,15636.6
2020-11-06,-0.25753680467621115,15596.33
2020-11-07,-5.01214067668483,14814.62
2020-11-08,4.544564761026596,15487.88
2020-11-09,-0.9911621216073369,15334.37
2020-11-10,-0.05947423989378631,15325.25
2020-11-11,2.6006753560300777,15723.81
2020-11-12,3.7898575472484075,16319.72
2020-11-13,0.12175453990632683,16339.59
2020-11-14,-1.5073205631230702,16093.3
2020-11-15,-0.9113109182081975,15946.64
2020-11-16,4.815685310510568,16714.58
